Product name,Predicted reaction ID,Predicted reaction,IgnoreMet,Predicted genes of reaction
Salidroside,1,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O.O=P(O)(O)OC1C(O)C(CO)OC(OCCc2ccc(O)cc2)C1O,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Salidroside,2,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O.O=P(O)(O)OC1C(OCCc2ccc(O)cc2)OC(CO)C(O)C1O,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Salidroside,3,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O.O=P(O)(O)OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Salidroside,4,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O.O=P(O)(O)OC1C(CO)OC(OCCc2ccc(O)cc2)C(O)C1O,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Salidroside,5,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.[H]O[H]>>O=CC(O)C(O)C(O)C(O)CO.OCCc1ccc(O)cc1,>>,"['YPR026W', 'YJL216C', 'YOR190W', 'YIL162W', 'YKR005C', 'YOL157C', 'YMR244W', 'YLR144C', 'YKL046C', 'YGR287C', 'YCR075C', 'YGR282C', 'YDR001C', 'YGL027C', 'YGL156W', 'YBR229C', 'YLR300W', 'YBR299W', 'YDR261C', 'YIL123W', 'YNL066W', 'YPR192W', 'YLR286C', 'YJR131W', 'YMR238W', 'YNR066C', 'YPR159W', 'YBR001C', 'YNR067C', 'YIL172C', 'YGR292W', 'YIL099W', 'YPR027C', 'YLR057W', 'YNR056C', 'YJR153W', 'YGR143W', 'YDR371W', 'YLR343W', 'YBR056W', 'YJL221C', 'YML007W']"
Salidroside,6,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=O>>O.OCC1OC(OCCc2ccc(O)c(O)c2)C(O)C(O)C1O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Salidroside,7,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.[H]O[H]>>OCC(O)C(O)C(O)C(O)C(O)OCCc1ccc(O)cc1,>>,"['YPR026W', 'YJL216C', 'YOR190W', 'YIL162W', 'YKR005C', 'YOL157C', 'YMR244W', 'YLR144C', 'YKL046C', 'YGR287C', 'YCR075C', 'YGR282C', 'YDR001C', 'YGL027C', 'YGL156W', 'YBR229C', 'YLR300W', 'YBR299W', 'YDR261C', 'YIL123W', 'YNL066W', 'YPR192W', 'YLR286C', 'YJR131W', 'YMR238W', 'YNR066C', 'YPR159W', 'YBR001C', 'YNR067C', 'YIL172C', 'YGR292W', 'YIL099W', 'YPR027C', 'YLR057W', 'YNR056C', 'YJR153W', 'YGR143W', 'YDR371W', 'YLR343W', 'YBR056W', 'YJL221C', 'YML007W']"
Salidroside,8,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O=P([O-])([O-])OC(OCCc1ccc(O)cc1)C(O)C(O)C(O)C(O)CO,>>,"['YBR180W', 'YCR089W', 'YKR058W', 'YOR192C', 'YLR258W', 'YPL076W', 'YGL142C', 'YNL038W', 'YPL175W', 'YBR036C', 'YBR110W', 'YOR273C', 'YBR161W', 'YOR100C', 'YGR138C', 'YHR211W', 'YGR289C', 'YNL048W', 'YKR061W', 'YFR015C', 'YPL244C', 'YBL079W', 'YHL036W', 'YKR093W', 'YBR205W', 'YBR023C', 'YGR216C', 'YOR002W', 'YLR237W', 'YCL001W', 'YGR038W', 'YNR030W', 'YAL023C', 'YML114C', 'YBR038W', 'YER060W-A', 'YPR160W', 'YKR051W', 'YDL095W', 'YBR131W', 'YPR109W', 'YDL037C', 'YHR034C', 'YGR026W', 'YPL274W', 'YML047C', 'YER105C', 'YNL219C', 'YML100W', 'YOL129W', 'YDR231C', 'YOR099W', 'YNL029C', 'YDR307W', 'YNL127W', 'YOR149C', 'YNL131W', 'YPL254W', 'YDR074W', 'YDL093W', 'YDR508C', 'YGR227W', 'YJR013W', 'YLL057C', 'YBL082C', 'YER140W', 'YGR065C', 'YOR147W', 'YKR039W', 'YDR483W', 'YLR350W', 'YOR262W', 'YOR067C', 'YMR261C', 'YOR130C', 'YDR476C', 'YJL139C', 'YGL047W', 'YPL053C', 'YOR086C', 'YKL174C', 'YOR320C', 'YBR070C', 'YOR249C', 'YGR165W', 'YNL192W', 'YMR218C', 'YMR241W', 'YGL065C', 'YBR235W', 'YDR437W', 'YJR143C', 'YPL057C', 'YFR021W', 'YPL227C', 'YOR071C', 'YBR126C', 'YGR199W', 'YGL038C', 'YER060W', 'YPR183W', 'YAL009W', 'YCL038C', 'YDR373W', 'YPR189W', 'YOR321W', 'YGL186C', 'YBR199W', 'YBR004C', 'YEL011W', 'YGL139W', 'YMR292W', 'YDL180W', 'YPR156C', 'YJL137C']"
Salidroside,9,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=P([O-])([O-])O>>O=P([O-])([O-])OC1OC(CO)C(O)C(O)C1O.OCCc1ccc(O)cc1,>>,"['YBR180W', 'YCR089W', 'YKR058W', 'YOR192C', 'YLR258W', 'YPL076W', 'YGL142C', 'YNL038W', 'YPL175W', 'YBR036C', 'YBR110W', 'YOR273C', 'YBR161W', 'YOR100C', 'YGR138C', 'YHR211W', 'YGR289C', 'YNL048W', 'YKR061W', 'YFR015C', 'YPL244C', 'YBL079W', 'YHL036W', 'YKR093W', 'YBR205W', 'YBR023C', 'YGR216C', 'YOR002W', 'YLR237W', 'YCL001W', 'YGR038W', 'YNR030W', 'YAL023C', 'YML114C', 'YBR038W', 'YER060W-A', 'YPR160W', 'YKR051W', 'YDL095W', 'YBR131W', 'YPR109W', 'YDL037C', 'YHR034C', 'YGR026W', 'YPL274W', 'YML047C', 'YER105C', 'YNL219C', 'YML100W', 'YOL129W', 'YDR231C', 'YOR099W', 'YNL029C', 'YDR307W', 'YNL127W', 'YOR149C', 'YNL131W', 'YPL254W', 'YDR074W', 'YDL093W', 'YDR508C', 'YGR227W', 'YJR013W', 'YLL057C', 'YBL082C', 'YER140W', 'YGR065C', 'YOR147W', 'YKR039W', 'YDR483W', 'YLR350W', 'YOR262W', 'YOR067C', 'YMR261C', 'YOR130C', 'YDR476C', 'YJL139C', 'YGL047W', 'YPL053C', 'YOR086C', 'YKL174C', 'YOR320C', 'YBR070C', 'YOR249C', 'YGR165W', 'YNL192W', 'YMR218C', 'YMR241W', 'YGL065C', 'YBR235W', 'YDR437W', 'YJR143C', 'YPL057C', 'YFR021W', 'YPL227C', 'YOR071C', 'YBR126C', 'YGR199W', 'YGL038C', 'YER060W', 'YPR183W', 'YAL009W', 'YCL038C', 'YDR373W', 'YPR189W', 'YOR321W', 'YGL186C', 'YBR199W', 'YBR004C', 'YEL011W', 'YGL139W', 'YMR292W', 'YDL180W', 'YPR156C', 'YJL137C']"
Salidroside,10,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.[H]O[H]>>OCC1OC(O)C(O)C(O)C1O.OCCc1ccc(O)cc1,>>,"['YPR026W', 'YJL216C', 'YOR190W', 'YIL162W', 'YKR005C', 'YOL157C', 'YMR244W', 'YLR144C', 'YKL046C', 'YGR287C', 'YCR075C', 'YGR282C', 'YDR001C', 'YGL027C', 'YGL156W', 'YBR229C', 'YLR300W', 'YBR299W', 'YDR261C', 'YIL123W', 'YNL066W', 'YPR192W', 'YLR286C', 'YJR131W', 'YMR238W', 'YNR066C', 'YPR159W', 'YBR001C', 'YNR067C', 'YIL172C', 'YGR292W', 'YIL099W', 'YPR027C', 'YLR057W', 'YNR056C', 'YJR153W', 'YGR143W', 'YDR371W', 'YLR343W', 'YBR056W', 'YJL221C', 'YML007W', 'YPR026W', 'YJL216C', 'YOR190W', 'YIL162W', 'YKR005C', 'YOL157C', 'YMR244W', 'YLR144C', 'YKL046C', 'YGR287C', 'YCR075C', 'YGR282C', 'YDR001C', 'YGL027C', 'YGL156W', 'YBR229C', 'YLR300W', 'YBR299W', 'YDR261C', 'YIL123W', 'YNL066W', 'YPR192W', 'YLR286C', 'YJR131W', 'YMR238W', 'YNR066C', 'YPR159W', 'YBR001C', 'YNR067C', 'YIL172C', 'YGR292W', 'YIL099W', 'YPR027C', 'YLR057W', 'YNR056C', 'YJR153W', 'YGR143W', 'YDR371W', 'YLR343W', 'YBR056W', 'YJL221C', 'YML007W']"
Salidroside,11,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=O>>O.OCC1OC(OCCc2ccc(O)cc2O)C(O)C(O)C1O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Salidroside,12,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O>>O=C1C(OCCc2ccc(O)cc2)OC(CO)C(O)C1O,FAD + H(+)>>FADH2,"['YGR255C', 'YDL178W', 'YCL005W-A', 'YIR028W', 'YEL071W']"
Salidroside,13,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O>>O=C1C(CO)OC(OCCc2ccc(O)cc2)C(O)C1O,FAD + H(+)>>FADH2,"['YGR255C', 'YDL178W', 'YCL005W-A', 'YIR028W', 'YEL071W']"
Salidroside,14,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O>>O=C1C(O)C(CO)OC(OCCc2ccc(O)cc2)C1O,FAD + H(+)>>FADH2,"['YGR255C', 'YDL178W', 'YCL005W-A', 'YIR028W', 'YEL071W']"
Salidroside,15,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O>>OCC1OC(O)C(O)C(O)C1OCCc1ccc(O)cc1,>>,"['YOL066C', 'YGL117W', 'YDR529C', 'YGR230W', 'YOR243C', 'YGL063W', 'YKL105C', 'YLR431C', 'YFL001W', 'YLR165C', 'YHR072W', 'YGR169C', 'YPL212C', 'YGR179C', 'YER092W', 'YER128W', 'YOL024W', 'YPR060C', 'YNL292W']"
Salidroside,16,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O.O=O>>O.OCC1OC(OC[C@H](O)c2ccc(O)cc2)C(O)C(O)C1O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
